"id","active","ano_id/id","marca_id/id","modelo_id/id","name","motor_productos/id","tipo_id/id"
"__export__.catalogo_motor_vehiculo_1849","True","__export__.catalogo_ano_vehiculo_2271","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1212","J.DEERE 6068","__export__.product_template_8480,__export__.product_template_8805,__export__.product_template_9353,__export__.product_template_9817,__export__.product_template_9853,__export__.product_template_9872","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1850","True","__export__.catalogo_ano_vehiculo_2190","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1212","J.DEERE 6068","__export__.product_template_9353,__export__.product_template_9847,__export__.product_template_9914","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1647","True","__export__.catalogo_ano_vehiculo_2143","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1207","J.DEERE  6068","__export__.product_template_34526,__export__.product_template_8480,__export__.product_template_8805,__export__.product_template_9817,__export__.product_template_9679,__export__.product_template_27596","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1761","True","__export__.catalogo_ano_vehiculo_2297","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1212","J.DEERE 6068T","__export__.product_template_34526,__export__.product_template_9847,__export__.product_template_9914,__export__.product_template_9679,__export__.product_template_27596","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1651","True","__export__.catalogo_ano_vehiculo_1487","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1085","J-DEERE 6076","__export__.product_template_9860,__export__.product_template_9853,__export__.product_template_9788","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1859","True","__export__.catalogo_ano_vehiculo_2279","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1212","J.DEERE 6076","__export__.product_template_9353,__export__.product_template_9817,__export__.product_template_9853,__export__.product_template_9860,__export__.product_template_9872,__export__.product_template_9788","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_2408","True","__export__.catalogo_ano_vehiculo_2481","__export__.catalogo_marca_vehiculo_716","__export__.catalogo_modelo_vehiculo_1255","J.DEERE 6076T","","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1883","True","__export__.catalogo_ano_vehiculo_2202","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1212","J.DEERE 6081","__export__.product_template_8522,__export__.product_template_8837,__export__.product_template_9860,__export__.product_template_9788,__export__.product_template_10223,__export__.product_template_10224","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1826","True","__export__.catalogo_ano_vehiculo_2184","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1212","J.DEERE 6081","__export__.product_template_10569,__export__.product_template_9860,__export__.product_template_9788","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1860","True","__export__.catalogo_ano_vehiculo_2280","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1212","J.DEERE 6081","","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1759","True","__export__.catalogo_ano_vehiculo_2296","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1212","J.DEERE 6087","__export__.product_template_34526,__export__.product_template_8664,__export__.product_template_8905,__export__.product_template_9353,__export__.product_template_9847,__export__.product_template_9338,__export__.product_template_9914,__export__.product_template_9679,__export__.product_template_33154,__export__.product_template_10717,__export__.product_template_10734,__export__.product_template_27596","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1664","True","__export__.catalogo_ano_vehiculo_1780","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1196","J.DEERE 6101A","__export__.product_template_8574,__export__.product_template_9388,__export__.product_template_9502,__export__.product_template_34281","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1814","True","__export__.catalogo_ano_vehiculo_2243","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1212","J.DEERE 6239","__export__.product_template_8485,__export__.product_template_8801,__export__.product_template_9817,__export__.product_template_9778,__export__.product_template_9535,__export__.product_template_9914","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1835","True","__export__.catalogo_ano_vehiculo_2259","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1212","J.DEERE 6414","__export__.product_template_8485,__export__.product_template_8801,__export__.product_template_9817,__export__.product_template_9778,__export__.product_template_9535,__export__.product_template_9914","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1649","True","__export__.catalogo_ano_vehiculo_1486","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1085","J.DEERE 6466","__export__.product_template_10502,__export__.product_template_9819,__export__.product_template_9823,__export__.product_template_9860,__export__.product_template_9788","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1857","True","__export__.catalogo_ano_vehiculo_2277","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1212","J.DEERE 6466","__export__.product_template_10216,__export__.product_template_9853,__export__.product_template_9860,__export__.product_template_9535,__export__.product_template_9788,__export__.product_template_9914","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1650","True","__export__.catalogo_ano_vehiculo_1486","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1085","J.DEERE 6531","__export__.product_template_8522,__export__.product_template_8837,__export__.product_template_10502,__export__.product_template_9822,__export__.product_template_9819,__export__.product_template_9823,__export__.product_template_9788,__export__.product_template_10223,__export__.product_template_10224","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_2564","True","__export__.catalogo_ano_vehiculo_2646","__export__.catalogo_marca_vehiculo_771","__export__.catalogo_modelo_vehiculo_1297","J.DEERE 6619","__export__.product_template_8970,__export__.product_template_9817,__export__.product_template_9778,__export__.product_template_24036","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_2470","True","__export__.catalogo_ano_vehiculo_2558","__export__.catalogo_marca_vehiculo_759","__export__.catalogo_modelo_vehiculo_1264","J.DEERE 6619","__export__.product_template_8970,__export__.product_template_9817,__export__.product_template_9778,__export__.product_template_24036","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1660","True","__export__.catalogo_ano_vehiculo_2144","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1207","J.DEERE JD6076","__export__.product_template_34526,__export__.product_template_8675,__export__.product_template_8915,__export__.product_template_9853,__export__.product_template_9860,__export__.product_template_9788,__export__.product_template_9679,__export__.product_template_34690,__export__.product_template_10724,__export__.product_template_27596","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1655","True","__export__.catalogo_ano_vehiculo_1489","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1085","J.DEERE JD6076","__export__.product_template_9819,__export__.product_template_9848,__export__.product_template_9853,__export__.product_template_9860,__export__.product_template_9788","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1661","True","__export__.catalogo_ano_vehiculo_2144","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1207","J-DEERE JD6081","__export__.product_template_9860,__export__.product_template_9853","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1652","True","__export__.catalogo_ano_vehiculo_1475","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1085","J.DEERE JD6081","__export__.product_template_34526,__export__.product_template_8675,__export__.product_template_8915,__export__.product_template_9860,__export__.product_template_9788,__export__.product_template_9914,__export__.product_template_9679,__export__.product_template_34690,__export__.product_template_10724,__export__.product_template_27596","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1656","True","__export__.catalogo_ano_vehiculo_1476","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1085","J.DEERE JD6081","__export__.product_template_8625,__export__.product_template_10700,__export__.product_template_8675,__export__.product_template_8915,__export__.product_template_8897,__export__.product_template_9860,__export__.product_template_9848,__export__.product_template_9853,__export__.product_template_9788,__export__.product_template_9914,__export__.product_template_34690,__export__.product_template_10724,__export__.product_template_34377","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1653","True","__export__.catalogo_ano_vehiculo_1488","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1085","J.DEERE JD6466","__export__.product_template_10502,__export__.product_template_9822,__export__.product_template_9819,__export__.product_template_9823,__export__.product_template_9848,__export__.product_template_9860,__export__.product_template_9788","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1654","True","__export__.catalogo_ano_vehiculo_1488","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1085","J.DEERE JD6531","__export__.product_template_8837,__export__.product_template_10502,__export__.product_template_9822,__export__.product_template_9778,__export__.product_template_9819,__export__.product_template_9823,__export__.product_template_9848,__export__.product_template_10224","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1639","True","__export__.catalogo_ano_vehiculo_2150","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1207","J.DEERE  S/N.924718UP","__export__.product_template_34526,__export__.product_template_8668,__export__.product_template_8911,__export__.product_template_9928,__export__.product_template_9679,__export__.product_template_9454,__export__.product_template_28165,__export__.product_template_10732,__export__.product_template_27596","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1696","True","__export__.catalogo_ano_vehiculo_2128","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1205","J-DERRE","__export__.product_template_9766,__export__.product_template_9817,__export__.product_template_17124","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1946","True","__export__.catalogo_ano_vehiculo_1822","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1198","J.DERRE","__export__.product_template_8738,__export__.product_template_8811,__export__.product_template_9766,__export__.product_template_10600,__export__.product_template_9817,__export__.product_template_9778,__export__.product_template_8725,__export__.product_template_17124,__export__.product_template_10134","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1636","True","__export__.catalogo_ano_vehiculo_2149","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1207","J.DERRE","__export__.product_template_34526,__export__.product_template_8668,__export__.product_template_8911,__export__.product_template_9817,__export__.product_template_9679,__export__.product_template_28165,__export__.product_template_10732,__export__.product_template_27596","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_2036","True","__export__.catalogo_ano_vehiculo_1853","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1198","JD. LLANTAS","__export__.product_template_8638,__export__.product_template_8900,__export__.product_template_9822,__export__.product_template_9823,__export__.product_template_10749","__export__.catalogo_tipo_vehiculo_11"
