Unnamed: 0,Template,Linea,Cuenta,Referencia,Producto,Variante,Clase,Bodega,Cantidad
121,8382,Superfil Combustible Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,DCE00385024,G385 FILTRO COMBUSTIBLE PARA PLANTA DIESEL,024 SFC385,C,Ubicaciones físicas / BD1 / Existencias,2.0
122,8383,Superfil Combustible Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,DCE00207024,"G207 FILTRO GASOLINA BUICK,CHEVROLET",024 SFC427,C,Ubicaciones físicas / BD1 / Existencias,26.0
123,8384,Superfil Combustible Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,DCE00179024,"G179 FILTRO COMBUSTIBLE HITACHI 4507885, HIN",024 SFC4507885,C,Ubicaciones físicas / BD1 / Existencias,2.0
124,8385,Superfil Combustible Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,DCE00073024,"G073 FILTRO COMBUSTIBLE GMC,DETROIT.",024 SFC540X,C,Ubicaciones físicas / BD1 / Existencias,4.0
125,8386,Superfil Combustible Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,DCE00043024,G043 FILTRO COMBUSTIBLE KOMATSU REFILTRO66106186,024 SFC66107286,C,Ubicaciones físicas / BD1 / Existencias,1.0
126,8389,Superfil Combustible Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,DCE00041024,G041 FILTRO COMBUSTIBLE CAMIONES FIAT 673N,024 SFC8825228,C,Ubicaciones físicas / BD1 / Existencias,3.0
127,8390,Superfil Combustible Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,DCE00158024,G158 FILTRO COMBUSTIBLE TRACTORES ZETOR 9312,024 SFC931209,C,Ubicaciones físicas / BD1 / Existencias,1.0
128,8391,Superfil Combustible Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,DCE00060024,"G060 FILTRO COMBUSTIBLE CATERPILLAR, REFILTRO 9M",024 SFC9M2342,C,Ubicaciones físicas / BD1 / Existencias,1.0
129,8396,Superfil Combustible Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,DCE00417024,G417 FILTRO COMBUSTIBLE RUGERINE,024 SFC-G417,C,Ubicaciones físicas / BD1 / Existencias,1.0
130,8399,Superfil Combustible Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,DCE00422024,G422 FILTRO COMBUSTIBLE TRACTORES IHC VIEJOS,024 SFCR8-1,C,Ubicaciones físicas / BD1 / Existencias,17.0
131,8400,Superfilt Aceite Elemento,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLE00338024,"G338 FILTRO ACEITE GRUA NISSAN 1527490004, 1",024 SFG338,C,Ubicaciones físicas / BD1 / Existencias,3.0
132,8401,Superfilt Aceite Elemento,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLE00423024,G423 FILTRO ACEITE TRACTOR KAMA TS304,024 SF-G423,C,Ubicaciones físicas / BD1 / Existencias,10.0
133,8402,Superfilt Aceite Elemento,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLE00643024,G643 FILTRO ACEITE TRACTORES KAMA 554,024 SFG423/124,C,Ubicaciones físicas / BD1 / Existencias,8.0
134,8403,Superfilt Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,DHE00513024,G513 FILTRO HIDRAULICO MITSUBISHI,024 SFH,C,Ubicaciones físicas / BD1 / Existencias,2.0
135,8404,Superfilt Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,DHE00671024,G671 FILTRO HIDRAULICO,024 SFH-10002989,C,Ubicaciones físicas / BD1 / Existencias,1.0
136,8405,Superfilt Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,DHE00204024,G204 FILTRO HIDRAULICO PALAS POCLAIN 10505-2,024 SFH1050527,C,Ubicaciones físicas / BD1 / Existencias,2.0
137,8406,Superfilt Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,DHE00239024,G239 FILTRO HIDRAULICO POCLAIN R-10505-86,024 SFH1050586,C,Ubicaciones físicas / BD1 / Existencias,14.0
138,8407,Superfilt Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,DHE00262024,"G262 FILTRO HIDRAULICO CLARK 905285, I.S.RAN",024 SFH160105,C,Ubicaciones físicas / BD1 / Existencias,2.0
139,8408,Superfilt Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,DHE00054024,"G054 FILTRO HIDRAULICO MAQUINARIA TEREX, EUC",024 SFH1669,C,Ubicaciones físicas / BD1 / Existencias,5.0
140,8409,Superfilt Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,DHE00032024,G032 FILTRO HIDRAULICO CATERPILLAR 4A332,024 SFH-196,C,Ubicaciones físicas / BD1 / Existencias,1.0
141,8410,Superfilt Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,DHE00309024,G309 FILTRO HIDRAULICO MIXER MERCEDES (FILTR,024 SFH209230-1,C,Ubicaciones físicas / BD1 / Existencias,3.0
142,8415,Superfil Combustible Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,DCE00175024,G175 FILTRO HIDRAULICO PEGASO 529583,024 SFH323016,C,Ubicaciones físicas / BD1 / Existencias,3.0
143,8416,Superfilt Aceite Elemento,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLE00416024,G416 FILTRO ACEITE MOTORES GMC  MEDIDAS 151,024 SFH336/2,C,Ubicaciones físicas / BD1 / Existencias,2.0
144,8417,Superfilt Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,DHE00330024,G330 FILTRO HIDRAULICO DE LA DIRECCION,024 SFH48720Z00,C,Ubicaciones físicas / BD1 / Existencias,10.0
145,8419,Superfilt Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,DHE00230024,G230 FILTRO HIDRAULICO MITSUBISHI 5867315100,024 SFH58673151,C,Ubicaciones físicas / BD1 / Existencias,1.0
146,8420,Superfilt Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,DHE00278024,G278 FILTRO HIDRAULICO GRUAS HIAB,024 SFH9961941,C,Ubicaciones físicas / BD1 / Existencias,2.0
147,8421,Superfilt Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,DHE00025024,G025 FILTRO HIDRAULICO CATERPILLAR REFILTRO 9J75,024 SFH9J750,C,Ubicaciones físicas / BD1 / Existencias,5.0
148,8422,Superfilt Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,DHE00323024,G323 FILTRO HIDRAULICO BOMBAS ELBA 1172,024 SFHG323,C,Ubicaciones físicas / BD1 / Existencias,4.0
149,8423,Superfilt Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,DHE00436024,G436 FILTRO HIDRAULICO MAQUINARIA INTERNATIO,024 SFHG436,C,Ubicaciones físicas / BD1 / Existencias,2.0
150,8424,Superfilt Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,DHE00453024,G453 FILTRO HIDRAULICO,024 SFHG453,C,Ubicaciones físicas / BD1 / Existencias,1.0
151,8428,Superfilt Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,DHE00214024,G214 FILTRO HIDRAULICO JCB 32/100301,024 SFHTXX5A10,C,Ubicaciones físicas / BD1 / Existencias,5.0
152,8430,Superfilt Aceite Elemento,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLE00001024,G001 FILTRO ACEITE TRACTORES INTERNATIONAL.,024 SFR12,C,Ubicaciones físicas / BD1 / Existencias,3.0
153,8433,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02003025,DA2003 FILTRO AIRE- CASE STX,025 DA2003,C,Ubicaciones físicas / BD9 / Existencias,3.0
154,8433,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02003025,DA2003 FILTRO AIRE- CASE STX,025 DA2003,C,Ubicaciones físicas / BD4 / Existencias,1.0
155,8433,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02003025,DA2003 FILTRO AIRE- CASE STX,025 DA2003,C,Ubicaciones físicas / BD1 / Existencias,2.0
156,8433,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02003025,DA2003 FILTRO AIRE- CASE STX,025 DA2003,C,Physical Locations / BD3 / Existencias,1.0
157,8433,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02003025,DA2003 FILTRO AIRE- CASE STX,025 DA2003,C,Physical Locations / BD2 / Existencias,2.0
158,8434,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02005025,"DA2005 FILTRO AIRE FOTON dob cab, JAC 1063 1050",025 DA2005,A,Ubicaciones físicas / BD1 / Existencias,77.0
159,8434,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02005025,"DA2005 FILTRO AIRE FOTON dob cab, JAC 1063 1050",025 DA2005,A,Physical Locations / BD2 / Existencias,1.0
160,8434,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02005025,"DA2005 FILTRO AIRE FOTON dob cab, JAC 1063 1050",025 DA2005,A,Physical Locations / BD3 / Existencias,3.0
161,8434,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02005025,"DA2005 FILTRO AIRE FOTON dob cab, JAC 1063 1050",025 DA2005,A,Ubicaciones físicas / BD4 / Existencias,1.0
162,8434,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02005025,"DA2005 FILTRO AIRE FOTON dob cab, JAC 1063 1050",025 DA2005,A,Physical Locations / BD5 / Existencias,4.0
163,8434,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02005025,"DA2005 FILTRO AIRE FOTON dob cab, JAC 1063 1050",025 DA2005,A,Ubicaciones físicas / BD11 / Existencias,6.0
164,8434,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02005025,"DA2005 FILTRO AIRE FOTON dob cab, JAC 1063 1050",025 DA2005,A,Ubicaciones físicas / BD12 / Existencias,3.0
165,8434,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02005025,"DA2005 FILTRO AIRE FOTON dob cab, JAC 1063 1050",025 DA2005,A,Ubicaciones físicas / BD6 / Existencias,9.0
166,8434,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02005025,"DA2005 FILTRO AIRE FOTON dob cab, JAC 1063 1050",025 DA2005,A,Ubicaciones físicas / BD7 / Existencias,26.0
167,8434,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02005025,"DA2005 FILTRO AIRE FOTON dob cab, JAC 1063 1050",025 DA2005,A,Ubicaciones físicas / BD34 / Existencias,3.0
168,8434,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02005025,"DA2005 FILTRO AIRE FOTON dob cab, JAC 1063 1050",025 DA2005,A,Ubicaciones físicas / BD9 / Existencias,9.0
169,8435,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02006025,DA2006 FILTRO AIRE CAMION FOTON AUMARK BJ1039,025 DA2006,A,Ubicaciones físicas / BD7 / Existencias,9.0
170,8435,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02006025,DA2006 FILTRO AIRE CAMION FOTON AUMARK BJ1039,025 DA2006,A,Ubicaciones físicas / BD8 / Existencias,1.0
171,8435,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02006025,DA2006 FILTRO AIRE CAMION FOTON AUMARK BJ1039,025 DA2006,A,Ubicaciones físicas / BD9 / Existencias,29.0
172,8435,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02006025,DA2006 FILTRO AIRE CAMION FOTON AUMARK BJ1039,025 DA2006,A,Ubicaciones físicas / BD6 / Existencias,13.0
173,8435,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02006025,DA2006 FILTRO AIRE CAMION FOTON AUMARK BJ1039,025 DA2006,A,Ubicaciones físicas / BD12 / Existencias,3.0
174,8435,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02006025,DA2006 FILTRO AIRE CAMION FOTON AUMARK BJ1039,025 DA2006,A,Ubicaciones físicas / BD5 / Entrada,100.0
175,8435,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02006025,DA2006 FILTRO AIRE CAMION FOTON AUMARK BJ1039,025 DA2006,A,Physical Locations / BD5 / Existencias,10.0
176,8435,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02006025,DA2006 FILTRO AIRE CAMION FOTON AUMARK BJ1039,025 DA2006,A,Ubicaciones físicas / BD4 / Existencias,3.0
177,8435,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02006025,DA2006 FILTRO AIRE CAMION FOTON AUMARK BJ1039,025 DA2006,A,Physical Locations / BD3 / Existencias,2.0
178,8435,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02006025,DA2006 FILTRO AIRE CAMION FOTON AUMARK BJ1039,025 DA2006,A,Physical Locations / BD2 / Existencias,3.0
179,8435,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02006025,DA2006 FILTRO AIRE CAMION FOTON AUMARK BJ1039,025 DA2006,A,Ubicaciones físicas / BD1 / Existencias,174.0
180,8436,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02007025,DA2007 FILTRO AIRE UAZ GAZELLE 2007,025 DA2007,C,Ubicaciones físicas / BD7 / Existencias,2.0
181,8436,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02007025,DA2007 FILTRO AIRE UAZ GAZELLE 2007,025 DA2007,C,Ubicaciones físicas / BD1 / Existencias,1.0
182,8437,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02008025,DA2008 FILTRO AIRE COMPRESOR ROTAIR 250,025 DA2008,C,Ubicaciones físicas / BD1 / Existencias,3.0
183,8437,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02008025,DA2008 FILTRO AIRE COMPRESOR ROTAIR 250,025 DA2008,C,Ubicaciones físicas / BD7 / Existencias,1.0
184,8439,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02010025,"DA2010 FILTRO AIRE VOLVO, GENERADORES SDMO",025 DA2010,C,Physical Locations / BD5 / Existencias,1.0
185,8439,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02010025,"DA2010 FILTRO AIRE VOLVO, GENERADORES SDMO",025 DA2010,C,Ubicaciones físicas / BD5 / Entrada,1.0
186,8439,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02010025,"DA2010 FILTRO AIRE VOLVO, GENERADORES SDMO",025 DA2010,C,Ubicaciones físicas / BD11 / Existencias,3.0
187,8439,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02010025,"DA2010 FILTRO AIRE VOLVO, GENERADORES SDMO",025 DA2010,C,Ubicaciones físicas / BD6 / Existencias,1.0
188,8439,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02010025,"DA2010 FILTRO AIRE VOLVO, GENERADORES SDMO",025 DA2010,C,Physical Locations / BD2 / Existencias,3.0
189,8439,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02010025,"DA2010 FILTRO AIRE VOLVO, GENERADORES SDMO",025 DA2010,C,Ubicaciones físicas / BD7 / Existencias,6.0
190,8439,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02010025,"DA2010 FILTRO AIRE VOLVO, GENERADORES SDMO",025 DA2010,C,Ubicaciones físicas / BD8 / Existencias,1.0
191,8439,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02010025,"DA2010 FILTRO AIRE VOLVO, GENERADORES SDMO",025 DA2010,C,Ubicaciones físicas / BD1 / Existencias,23.0
192,8439,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02010025,"DA2010 FILTRO AIRE VOLVO, GENERADORES SDMO",025 DA2010,C,Ubicaciones físicas / BD6 / Entrada,1.0
193,8439,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02010025,"DA2010 FILTRO AIRE VOLVO, GENERADORES SDMO",025 DA2010,C,Physical Locations / BD3 / Existencias,4.0
194,8440,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02011025,DA2011 FILTRO AIRE HYUNDAI MIXER HD,025 DA2011,B,Ubicaciones físicas / BD14 / Existencias,2.0
195,8440,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02011025,DA2011 FILTRO AIRE HYUNDAI MIXER HD,025 DA2011,B,Ubicaciones físicas / BD11 / Existencias,5.0
196,8440,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02011025,DA2011 FILTRO AIRE HYUNDAI MIXER HD,025 DA2011,B,Physical Locations / BD5 / Existencias,2.0
197,8440,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02011025,DA2011 FILTRO AIRE HYUNDAI MIXER HD,025 DA2011,B,Ubicaciones físicas / BD4 / Existencias,2.0
198,8440,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02011025,DA2011 FILTRO AIRE HYUNDAI MIXER HD,025 DA2011,B,Physical Locations / BD2 / Existencias,7.0
199,8440,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02011025,DA2011 FILTRO AIRE HYUNDAI MIXER HD,025 DA2011,B,Ubicaciones físicas / BD1 / Existencias,29.0
200,8440,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02011025,DA2011 FILTRO AIRE HYUNDAI MIXER HD,025 DA2011,B,Ubicaciones físicas / BD7 / Existencias,7.0
201,8440,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02011025,DA2011 FILTRO AIRE HYUNDAI MIXER HD,025 DA2011,B,Ubicaciones físicas / BD8 / Existencias,2.0
202,8440,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02011025,DA2011 FILTRO AIRE HYUNDAI MIXER HD,025 DA2011,B,Ubicaciones físicas / BD9 / Existencias,5.0
203,8440,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02011025,DA2011 FILTRO AIRE HYUNDAI MIXER HD,025 DA2011,B,Ubicaciones físicas / BD6 / Existencias,3.0
204,8441,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02014025,DA2014 FILTRO AIRE 1_ CAT  1063969,025 DA2014,B,Ubicaciones físicas / BD9 / Existencias,2.0
205,8441,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02014025,DA2014 FILTRO AIRE 1_ CAT  1063969,025 DA2014,B,Ubicaciones físicas / BD1 / Existencias,38.0
206,8441,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02014025,DA2014 FILTRO AIRE 1_ CAT  1063969,025 DA2014,B,Physical Locations / BD2 / Existencias,5.0
207,8441,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02014025,DA2014 FILTRO AIRE 1_ CAT  1063969,025 DA2014,B,Ubicaciones físicas / BD6 / Existencias,3.0
208,8441,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02014025,DA2014 FILTRO AIRE 1_ CAT  1063969,025 DA2014,B,Physical Locations / BD5 / Existencias,16.0
209,8441,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02014025,DA2014 FILTRO AIRE 1_ CAT  1063969,025 DA2014,B,Ubicaciones físicas / BD4 / Existencias,2.0
210,8442,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02017025,"DA2017 FILTRO AIRE GOLDEN DRAGON, JAC",025 DA2017,A,Physical Locations / BD2 / Existencias,2.0
211,8442,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02017025,"DA2017 FILTRO AIRE GOLDEN DRAGON, JAC",025 DA2017,A,Ubicaciones físicas / BD1 / Existencias,24.0
212,8442,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02017025,"DA2017 FILTRO AIRE GOLDEN DRAGON, JAC",025 DA2017,A,Ubicaciones físicas / BD9 / Existencias,2.0
213,8442,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02017025,"DA2017 FILTRO AIRE GOLDEN DRAGON, JAC",025 DA2017,A,Ubicaciones físicas / BD7 / Existencias,2.0
214,8442,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02017025,"DA2017 FILTRO AIRE GOLDEN DRAGON, JAC",025 DA2017,A,Ubicaciones físicas / BD6 / Existencias,3.0
215,8442,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02017025,"DA2017 FILTRO AIRE GOLDEN DRAGON, JAC",025 DA2017,A,Physical Locations / BD5 / Existencias,2.0
216,8442,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02017025,"DA2017 FILTRO AIRE GOLDEN DRAGON, JAC",025 DA2017,A,Ubicaciones físicas / BD4 / Existencias,6.0
217,8442,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02017025,"DA2017 FILTRO AIRE GOLDEN DRAGON, JAC",025 DA2017,A,Physical Locations / BD3 / Existencias,1.0
218,8442,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02017025,"DA2017 FILTRO AIRE GOLDEN DRAGON, JAC",025 DA2017,A,Ubicaciones físicas / BD8 / Existencias,1.0
219,8443,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02018025,DA2018 FILTRO KIA GRAND PREGGIO 2008,025 DA2018,C,Physical Locations / BD5 / Existencias,1.0
220,8443,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02018025,DA2018 FILTRO KIA GRAND PREGGIO 2008,025 DA2018,C,Ubicaciones físicas / BD1 / Existencias,38.0
221,8444,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02021025,DA2021 FILTRO AIRE MASSEY FERGUSON 292,025 DA2021,B,Ubicaciones físicas / BD9 / Existencias,18.0
222,8444,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02021025,DA2021 FILTRO AIRE MASSEY FERGUSON 292,025 DA2021,B,Ubicaciones físicas / BD7 / Existencias,41.0
223,8444,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02021025,DA2021 FILTRO AIRE MASSEY FERGUSON 292,025 DA2021,B,Ubicaciones físicas / BD6 / Existencias,38.0
224,8444,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02021025,DA2021 FILTRO AIRE MASSEY FERGUSON 292,025 DA2021,B,Physical Locations / BD5 / Existencias,6.0
225,8444,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02021025,DA2021 FILTRO AIRE MASSEY FERGUSON 292,025 DA2021,B,Ubicaciones físicas / BD4 / Existencias,3.0
226,8444,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02021025,DA2021 FILTRO AIRE MASSEY FERGUSON 292,025 DA2021,B,Physical Locations / BD3 / Existencias,4.0
227,8444,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02021025,DA2021 FILTRO AIRE MASSEY FERGUSON 292,025 DA2021,B,Physical Locations / BD2 / Existencias,6.0
228,8444,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02021025,DA2021 FILTRO AIRE MASSEY FERGUSON 292,025 DA2021,B,Ubicaciones físicas / BD1 / Existencias,212.0
229,8444,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02021025,DA2021 FILTRO AIRE MASSEY FERGUSON 292,025 DA2021,B,Ubicaciones físicas / BD8 / Existencias,6.0
230,8445,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02023025,DA2023 FILTRO AIRE - SHACMAN,025 DA2023,C,Physical Locations / BD5 / Existencias,4.0
231,8445,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02023025,DA2023 FILTRO AIRE - SHACMAN,025 DA2023,C,Ubicaciones físicas / BD1 / Existencias,98.0
232,8445,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02023025,DA2023 FILTRO AIRE - SHACMAN,025 DA2023,C,Physical Locations / BD2 / Existencias,5.0
233,8445,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02023025,DA2023 FILTRO AIRE - SHACMAN,025 DA2023,C,Physical Locations / BD3 / Existencias,6.0
234,8445,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02023025,DA2023 FILTRO AIRE - SHACMAN,025 DA2023,C,Ubicaciones físicas / BD4 / Existencias,2.0
235,8445,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02023025,DA2023 FILTRO AIRE - SHACMAN,025 DA2023,C,Ubicaciones físicas / BD11 / Existencias,3.0
236,8445,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02023025,DA2023 FILTRO AIRE - SHACMAN,025 DA2023,C,Ubicaciones físicas / BD12 / Existencias,8.0
237,8445,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02023025,DA2023 FILTRO AIRE - SHACMAN,025 DA2023,C,Ubicaciones físicas / BD6 / Existencias,11.0
238,8445,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02023025,DA2023 FILTRO AIRE - SHACMAN,025 DA2023,C,Ubicaciones físicas / BD7 / Existencias,5.0
239,8445,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02023025,DA2023 FILTRO AIRE - SHACMAN,025 DA2023,C,Ubicaciones físicas / BD8 / Existencias,1.0
240,8445,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02023025,DA2023 FILTRO AIRE - SHACMAN,025 DA2023,C,Ubicaciones físicas / BD9 / Existencias,8.0
241,8446,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02024025,"DA2024  FILTROAIRE DONSSON (PERKINS, J.DEERE, NEW HOLLAND)",025 DA2024,A,Ubicaciones físicas / BD1 / Existencias,74.0
242,8446,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02024025,"DA2024  FILTROAIRE DONSSON (PERKINS, J.DEERE, NEW HOLLAND)",025 DA2024,A,Physical Locations / BD5 / Existencias,4.0
243,8446,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02024025,"DA2024  FILTROAIRE DONSSON (PERKINS, J.DEERE, NEW HOLLAND)",025 DA2024,A,Ubicaciones físicas / BD4 / Existencias,2.0
