,store_name,product_ref,año,Semana,semana_num,num_facturas,EMA,demanda_ajustada,desviacion_ema%,coef_ventas,producto_costo_unitario
200,SUCURSAL NORTE,ALB01350030,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,240896.0
201,SUCURSAL VALLADOLID,ALB01350030,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,240896.0
202,PRINCIPAL COTA,ALB115W4050,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,198000.0
203,SUCURSAL BARRANQUILLA,ALB115W4050,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,198000.0
204,SUCURSAL BUCARAMANGA,ALB115W4050,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,198000.0
205,SUCURSAL CALI,ALB115W4050,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,198000.0
206,SUCURSAL CALLE 6,ALB115W4050,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,198000.0
207,SUCURSAL MEDELLIN,ALB115W4050,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,198000.0
208,SUCURSAL NORTE,ALB115W4050,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,198000.0
209,SUCURSAL VALLADOLID,ALB115W4050,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,198000.0
210,PRINCIPAL COTA,ALB15W40030,2025.0,2025-09-09 00:00:00,37,1.0,1.021751,2.0,0.29,4.0,444286.66
211,SUCURSAL BARRANQUILLA,ALB15W40030,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,444286.66
212,SUCURSAL BUCARAMANGA,ALB15W40030,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,444286.66
213,SUCURSAL CALI,ALB15W40030,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,444286.66
214,SUCURSAL CALLE 6,ALB15W40030,2025.0,2025-09-09 00:00:00,37,0.0,1.220553,0.0,0.3,4.0,444286.66
215,SUCURSAL MEDELLIN,ALB15W40030,2025.0,2025-09-09 00:00:00,37,0.0,0.00273,0.0,10134.42,0.0,444286.66
216,SUCURSAL NORTE,ALB15W40030,2025.0,2025-09-09 00:00:00,37,0.0,0.47401,0.0,0.5,6.0,444286.66
217,SUCURSAL VALLADOLID,ALB15W40030,2025.0,2025-09-09 00:00:00,37,0.0,0.023009,0.0,0.76,12.0,444286.66
218,0,ALB15W40032,0.0,0,0,0.0,0.0,0.0,0.0,0.0,126048.86
219,PRINCIPAL COTA,ALB15W40050,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,383404.25
220,SUCURSAL BARRANQUILLA,ALB15W40050,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,383404.25
221,SUCURSAL BUCARAMANGA,ALB15W40050,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,383404.25
222,SUCURSAL CALI,ALB15W40050,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,383404.25
223,SUCURSAL CALLE 6,ALB15W40050,2025.0,2025-09-09 00:00:00,37,0.0,7.9e-05,0.0,340.41,0.0,383404.25
224,SUCURSAL MEDELLIN,ALB15W40050,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,383404.25
225,SUCURSAL NORTE,ALB15W40050,2025.0,2025-09-09 00:00:00,37,1.0,0.212911,1.0,55443.55,0.0,383404.25
226,SUCURSAL VALLADOLID,ALB15W40050,2025.0,2025-09-09 00:00:00,37,0.0,0.067518,0.0,1.0,12.0,383404.25
227,PRINCIPAL COTA,ALB15W40052,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,0.0
228,SUCURSAL BARRANQUILLA,ALB15W40052,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,0.0
229,SUCURSAL BUCARAMANGA,ALB15W40052,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,0.0
230,SUCURSAL CALI,ALB15W40052,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,0.0
231,SUCURSAL CALLE 6,ALB15W40052,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,0.0
232,SUCURSAL MEDELLIN,ALB15W40052,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,0.0
233,SUCURSAL NORTE,ALB15W40052,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,0.0
234,SUCURSAL VALLADOLID,ALB15W40052,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,0.0
235,PRINCIPAL COTA,ALB15W40131,2025.0,2025-09-09 00:00:00,37,1.0,0.405616,1.0,0.5,6.0,339158.35
236,SUCURSAL BARRANQUILLA,ALB15W40131,2025.0,2025-09-09 00:00:00,37,11.0,14.066464,23.0,0.17,2.4335664335664338,339158.35
237,SUCURSAL BUCARAMANGA,ALB15W40131,2025.0,2025-09-09 00:00:00,37,1.0,0.664167,2.0,0.53,6.0,339158.35
238,SUCURSAL CALI,ALB15W40131,2025.0,2025-09-09 00:00:00,37,0.0,0.650587,0.0,0.23,3.6923076923076925,339158.35
239,SUCURSAL CALLE 6,ALB15W40131,2025.0,2025-09-09 00:00:00,37,1.0,4.401214,11.0,0.18,2.3333333333333335,339158.35
240,SUCURSAL MEDELLIN,ALB15W40131,2025.0,2025-09-09 00:00:00,37,0.0,0.501221,0.0,0.35,3.272727272727273,339158.35
241,SUCURSAL NORTE,ALB15W40131,2025.0,2025-09-09 00:00:00,37,4.0,3.456979,6.0,0.14,2.0,339158.35
242,SUCURSAL VALLADOLID,ALB15W40131,2025.0,2025-09-09 00:00:00,37,1.0,2.081314,4.0,0.22,1.8947368421052633,339158.35
243,PRINCIPAL COTA,ALB15W40132,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,284451.67
244,SUCURSAL BARRANQUILLA,ALB15W40132,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,284451.67
245,SUCURSAL BUCARAMANGA,ALB15W40132,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,284451.67
246,SUCURSAL CALI,ALB15W40132,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,284451.67
247,SUCURSAL CALLE 6,ALB15W40132,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,284451.67
248,SUCURSAL MEDELLIN,ALB15W40132,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,284451.67
249,SUCURSAL NORTE,ALB15W40132,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,284451.67
250,SUCURSAL VALLADOLID,ALB15W40132,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,284451.67
251,0,ALG01350030,0.0,0,0,0.0,0.0,0.0,0.0,0.0,41412.37
252,0,ALG0MX50021,0.0,0,0,0.0,0.0,0.0,0.0,0.0,29123.64
253,PRINCIPAL COTA,ALG10W30030,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,118284.15
254,SUCURSAL BARRANQUILLA,ALG10W30030,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,118284.15
255,SUCURSAL BUCARAMANGA,ALG10W30030,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,118284.15
256,SUCURSAL CALI,ALG10W30030,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,118284.15
257,SUCURSAL CALLE 6,ALG10W30030,2025.0,2025-09-09 00:00:00,37,0.0,0.16,0.0,0.69,12.0,118284.15
258,SUCURSAL MEDELLIN,ALG10W30030,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,118284.15
259,SUCURSAL NORTE,ALG10W30030,2025.0,2025-09-09 00:00:00,37,0.0,0.014999,0.0,64407.17,0.0,118284.15
260,SUCURSAL VALLADOLID,ALG10W30030,2025.0,2025-09-09 00:00:00,37,0.0,0.376886,0.0,0.42,3.0,118284.15
261,PRINCIPAL COTA,ALG10W30050,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,80753.4
262,SUCURSAL BARRANQUILLA,ALG10W30050,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,80753.4
263,SUCURSAL BUCARAMANGA,ALG10W30050,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,80753.4
264,SUCURSAL CALI,ALG10W30050,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,80753.4
265,SUCURSAL CALLE 6,ALG10W30050,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,80753.4
266,SUCURSAL MEDELLIN,ALG10W30050,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,80753.4
267,SUCURSAL NORTE,ALG10W30050,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,80753.4
268,SUCURSAL VALLADOLID,ALG10W30050,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,80753.4
269,PRINCIPAL COTA,ALG10W30051,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,74063.71
270,SUCURSAL BARRANQUILLA,ALG10W30051,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,74063.71
271,SUCURSAL BUCARAMANGA,ALG10W30051,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,74063.71
272,SUCURSAL CALI,ALG10W30051,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,74063.71
273,SUCURSAL CALLE 6,ALG10W30051,2025.0,2025-09-09 00:00:00,37,0.0,0.004508,0.0,19356.67,0.0,74063.71
274,SUCURSAL MEDELLIN,ALG10W30051,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,74063.71
275,SUCURSAL NORTE,ALG10W30051,2025.0,2025-09-09 00:00:00,37,0.0,0.121511,0.0,0.43,6.0,74063.71
276,SUCURSAL VALLADOLID,ALG10W30051,2025.0,2025-09-09 00:00:00,37,0.0,0.223372,0.0,0.26,4.0,74063.71
277,PRINCIPAL COTA,ALG10W30116,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,82895.69
278,SUCURSAL BARRANQUILLA,ALG10W30116,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,82895.69
279,SUCURSAL BUCARAMANGA,ALG10W30116,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,82895.69
280,SUCURSAL CALI,ALG10W30116,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,82895.69
281,SUCURSAL CALLE 6,ALG10W30116,2025.0,2025-09-09 00:00:00,37,0.0,0.001484,0.0,6374.69,0.0,82895.69
282,SUCURSAL MEDELLIN,ALG10W30116,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,82895.69
283,SUCURSAL NORTE,ALG10W30116,2025.0,2025-09-09 00:00:00,37,0.0,0.015848,0.0,68052.85,0.0,82895.69
284,SUCURSAL VALLADOLID,ALG10W30116,2025.0,2025-09-09 00:00:00,37,0.0,0.00211,0.0,9058.85,0.0,82895.69
285,0,ALG10W40030,0.0,0,0,0.0,0.0,0.0,0.0,0.0,59447.62
286,PRINCIPAL COTA,ALG15W40030,2025.0,2025-09-09 00:00:00,37,1.0,0.843191,1.0,0.46,6.0,102104.09
287,SUCURSAL BARRANQUILLA,ALG15W40030,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,102104.09
288,SUCURSAL BUCARAMANGA,ALG15W40030,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,102104.09
289,SUCURSAL CALI,ALG15W40030,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,102104.09
290,SUCURSAL CALLE 6,ALG15W40030,2025.0,2025-09-09 00:00:00,37,1.0,2.206762,2.0,0.25,3.1578947368421053,102104.09
291,SUCURSAL MEDELLIN,ALG15W40030,2025.0,2025-09-09 00:00:00,37,0.0,0.121439,0.0,0.72,12.0,102104.09
292,SUCURSAL NORTE,ALG15W40030,2025.0,2025-09-09 00:00:00,37,1.0,1.724994,1.0,0.31,4.363636363636364,102104.09
293,SUCURSAL VALLADOLID,ALG15W40030,2025.0,2025-09-09 00:00:00,37,0.0,0.04774,0.0,204998.97,0.0,102104.09
294,0,ALG15W40032,0.0,0,0,0.0,0.0,0.0,0.0,0.0,25556.46
295,PRINCIPAL COTA,ALG15W40050,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,75957.76
296,SUCURSAL BARRANQUILLA,ALG15W40050,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,75957.76
297,SUCURSAL BUCARAMANGA,ALG15W40050,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,75957.76
298,SUCURSAL CALI,ALG15W40050,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,75957.76
299,SUCURSAL CALLE 6,ALG15W40050,2025.0,2025-09-09 00:00:00,37,0.0,0.745397,0.0,0.24,4.363636363636364,75957.76
300,SUCURSAL MEDELLIN,ALG15W40050,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,75957.76
301,SUCURSAL NORTE,ALG15W40050,2025.0,2025-09-09 00:00:00,37,0.0,0.658021,0.0,0.49,6.857142857142857,75957.76
302,SUCURSAL VALLADOLID,ALG15W40050,2025.0,2025-09-09 00:00:00,37,0.0,0.476007,0.0,0.64,9.333333333333334,75957.76
303,PRINCIPAL COTA,ALG15W40131,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,15388.99
304,SUCURSAL BARRANQUILLA,ALG15W40131,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,15388.99
305,SUCURSAL BUCARAMANGA,ALG15W40131,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,15388.99
306,SUCURSAL CALI,ALG15W40131,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,15388.99
307,SUCURSAL CALLE 6,ALG15W40131,2025.0,2025-09-09 00:00:00,37,0.0,4.629598,0.0,0.44,6.280373831775702,15388.99
308,SUCURSAL MEDELLIN,ALG15W40131,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,15388.99
309,SUCURSAL NORTE,ALG15W40131,2025.0,2025-09-09 00:00:00,37,3.0,15.496646,25.0,0.19,2.5142857142857142,15388.99
310,SUCURSAL VALLADOLID,ALG15W40131,2025.0,2025-09-09 00:00:00,37,1.0,26.338756,8.0,0.17,2.176991150442478,15388.99
311,PRINCIPAL COTA,ALG15W40132,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,60488.44
312,SUCURSAL BARRANQUILLA,ALG15W40132,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,60488.44
313,SUCURSAL BUCARAMANGA,ALG15W40132,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,60488.44
314,SUCURSAL CALI,ALG15W40132,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,60488.44
315,SUCURSAL CALLE 6,ALG15W40132,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,60488.44
316,SUCURSAL MEDELLIN,ALG15W40132,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,60488.44
317,SUCURSAL NORTE,ALG15W40132,2025.0,2025-09-09 00:00:00,37,0.0,1.1e-05,0.0,50.17,0.0,60488.44
318,SUCURSAL VALLADOLID,ALG15W40132,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,60488.44
319,PRINCIPAL COTA,ALG20W50030,2025.0,2025-09-09 00:00:00,37,0.0,0.004227,0.0,11763.34,0.0,102616.03
320,SUCURSAL BARRANQUILLA,ALG20W50030,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,102616.03
321,SUCURSAL BUCARAMANGA,ALG20W50030,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,102616.03
322,SUCURSAL CALI,ALG20W50030,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,102616.03
323,SUCURSAL CALLE 6,ALG20W50030,2025.0,2025-09-09 00:00:00,37,2.0,0.407365,2.0,31625.65,0.0,102616.03
324,SUCURSAL MEDELLIN,ALG20W50030,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,102616.03
325,SUCURSAL NORTE,ALG20W50030,2025.0,2025-09-09 00:00:00,37,0.0,0.073344,0.0,0.44,8.0,102616.03
326,SUCURSAL VALLADOLID,ALG20W50030,2025.0,2025-09-09 00:00:00,37,0.0,0.022714,0.0,0.76,12.0,102616.03
327,PRINCIPAL COTA,ALG20W50051,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,70347.59
328,SUCURSAL BARRANQUILLA,ALG20W50051,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,70347.59
329,SUCURSAL BUCARAMANGA,ALG20W50051,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,70347.59
330,SUCURSAL CALI,ALG20W50051,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,70347.59
331,SUCURSAL CALLE 6,ALG20W50051,2025.0,2025-09-09 00:00:00,37,0.0,0.352165,0.0,0.75,10.0,70347.59
332,SUCURSAL MEDELLIN,ALG20W50051,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,70347.59
333,SUCURSAL NORTE,ALG20W50051,2025.0,2025-09-09 00:00:00,37,0.0,0.068082,0.0,0.8,12.0,70347.59
334,SUCURSAL VALLADOLID,ALG20W50051,2025.0,2025-09-09 00:00:00,37,1.0,0.83743,1.0,0.31,3.4285714285714284,70347.59
335,PRINCIPAL COTA,ALG20W50116,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,104296.1
336,SUCURSAL BARRANQUILLA,ALG20W50116,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,104296.1
337,SUCURSAL BUCARAMANGA,ALG20W50116,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,104296.1
338,SUCURSAL CALI,ALG20W50116,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,104296.1
339,SUCURSAL CALLE 6,ALG20W50116,2025.0,2025-09-09 00:00:00,37,0.0,0.160021,0.0,0.49,8.0,104296.1
340,SUCURSAL MEDELLIN,ALG20W50116,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,104296.1
341,SUCURSAL NORTE,ALG20W50116,2025.0,2025-09-09 00:00:00,37,0.0,0.000554,0.0,2380.27,0.0,104296.1
342,SUCURSAL VALLADOLID,ALG20W50116,2025.0,2025-09-09 00:00:00,37,0.0,0.00031,0.0,1328.53,0.0,104296.1
343,0,ALQ00W40030,0.0,0,0,0.0,0.0,0.0,0.0,0.0,25226.03
344,0,ALQ01350030,0.0,0,0,0.0,0.0,0.0,0.0,0.0,10035.69
345,PRINCIPAL COTA,ALQ05W30030,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,46597.76
346,SUCURSAL BARRANQUILLA,ALQ05W30030,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,46597.76
347,SUCURSAL BUCARAMANGA,ALQ05W30030,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,46597.76
348,SUCURSAL CALI,ALQ05W30030,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,46597.76
349,SUCURSAL CALLE 6,ALQ05W30030,2025.0,2025-09-09 00:00:00,37,0.0,9e-06,0.0,36.97,0.0,46597.76
350,SUCURSAL MEDELLIN,ALQ05W30030,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,46597.76
351,SUCURSAL NORTE,ALQ05W30030,2025.0,2025-09-09 00:00:00,37,1.0,0.824334,4.0,0.95,12.0,46597.76
352,SUCURSAL VALLADOLID,ALQ05W30030,2025.0,2025-09-09 00:00:00,37,0.0,0.000126,0.0,544.43,0.0,46597.76
353,PRINCIPAL COTA,ALQ05W30116,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,36117.09
354,SUCURSAL BARRANQUILLA,ALQ05W30116,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,36117.09
355,SUCURSAL BUCARAMANGA,ALQ05W30116,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,36117.09
356,SUCURSAL CALI,ALQ05W30116,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,36117.09
357,SUCURSAL CALLE 6,ALQ05W30116,2025.0,2025-09-09 00:00:00,37,0.0,0.09709,0.0,416905.29,0.0,36117.09
358,SUCURSAL MEDELLIN,ALQ05W30116,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,36117.09
359,SUCURSAL NORTE,ALQ05W30116,2025.0,2025-09-09 00:00:00,37,0.0,0.059514,0.0,255553.83,0.0,36117.09
360,SUCURSAL VALLADOLID,ALQ05W30116,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,36117.09
361,0,ALQ10W30050,0.0,0,0,0.0,0.0,0.0,0.0,0.0,12611.8
362,PRINCIPAL COTA,ALQ10W30051,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,19450.06
363,SUCURSAL BARRANQUILLA,ALQ10W30051,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,19450.06
364,SUCURSAL BUCARAMANGA,ALQ10W30051,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,19450.06
365,SUCURSAL CALI,ALQ10W30051,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,19450.06
366,SUCURSAL CALLE 6,ALQ10W30051,2025.0,2025-09-09 00:00:00,37,0.0,1.1e-05,0.0,50.17,0.0,19450.06
367,SUCURSAL MEDELLIN,ALQ10W30051,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,19450.06
368,SUCURSAL NORTE,ALQ10W30051,2025.0,2025-09-09 00:00:00,37,0.0,0.137867,0.0,2.43,12.0,19450.06
369,SUCURSAL VALLADOLID,ALQ10W30051,2025.0,2025-09-09 00:00:00,37,0.0,0.008795,0.0,37771.1,0.0,19450.06
370,PRINCIPAL COTA,ALQ10W30116,2025.0,2025-09-09 00:00:00,37,0.0,0.065536,0.0,0.9,12.0,25177.42
371,SUCURSAL BARRANQUILLA,ALQ10W30116,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,25177.42
372,SUCURSAL BUCARAMANGA,ALQ10W30116,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,25177.42
373,SUCURSAL CALI,ALQ10W30116,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,25177.42
374,SUCURSAL CALLE 6,ALQ10W30116,2025.0,2025-09-09 00:00:00,37,0.0,0.010014,0.0,43000.63,0.0,25177.42
375,SUCURSAL MEDELLIN,ALQ10W30116,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,25177.42
376,SUCURSAL NORTE,ALQ10W30116,2025.0,2025-09-09 00:00:00,37,0.0,0.010556,0.0,45330.21,0.0,25177.42
377,SUCURSAL VALLADOLID,ALQ10W30116,2025.0,2025-09-09 00:00:00,37,0.0,0.004718,0.0,20256.83,0.0,25177.42
378,0,ALQ10W40030,0.0,0,0,0.0,0.0,0.0,0.0,0.0,14800.35
379,PRINCIPAL COTA,ALQ10W4T030,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,24954.33
380,SUCURSAL BARRANQUILLA,ALQ10W4T030,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,24954.33
381,SUCURSAL BUCARAMANGA,ALQ10W4T030,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,24954.33
382,SUCURSAL CALI,ALQ10W4T030,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,24954.33
383,SUCURSAL CALLE 6,ALQ10W4T030,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,24954.33
384,SUCURSAL MEDELLIN,ALQ10W4T030,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,24954.33
385,SUCURSAL NORTE,ALQ10W4T030,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,24954.33
386,SUCURSAL VALLADOLID,ALQ10W4T030,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,24954.33
387,PRINCIPAL COTA,ALQ110W3030,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,22885.48
388,SUCURSAL BARRANQUILLA,ALQ110W3030,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,22885.48
389,SUCURSAL BUCARAMANGA,ALQ110W3030,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,22885.48
390,SUCURSAL CALI,ALQ110W3030,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,22885.48
391,SUCURSAL CALLE 6,ALQ110W3030,2025.0,2025-09-09 00:00:00,37,0.0,0.003578,0.0,15365.72,0.0,22885.48
392,SUCURSAL MEDELLIN,ALQ110W3030,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,22885.48
393,SUCURSAL NORTE,ALQ110W3030,2025.0,2025-09-09 00:00:00,37,0.0,0.011096,0.0,47649.13,0.0,22885.48
394,SUCURSAL VALLADOLID,ALQ110W3030,2025.0,2025-09-09 00:00:00,37,0.0,0.000756,0.0,3243.93,0.0,22885.48
395,0,ALQ120W5050,0.0,0,0,0.0,0.0,0.0,0.0,0.0,19048.26
396,PRINCIPAL COTA,ALQ15W40030,2025.0,2025-09-09 00:00:00,37,1.0,0.589296,2.0,0.63,6.0,26339.88
397,SUCURSAL BARRANQUILLA,ALQ15W40030,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,26339.88
398,SUCURSAL BUCARAMANGA,ALQ15W40030,2025.0,2025-09-09 00:00:00,37,0.0,9e-06,0.0,40.83,0.0,26339.88
399,SUCURSAL CALI,ALQ15W40030,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,26339.88
400,SUCURSAL CALLE 6,ALQ15W40030,2025.0,2025-09-09 00:00:00,37,1.0,0.455948,1.0,0.39,6.0,26339.88
401,SUCURSAL MEDELLIN,ALQ15W40030,2025.0,2025-09-09 00:00:00,37,0.0,0.000173,0.0,744.42,0.0,26339.88
